Batch,CURRENT,PRES_DISCHARGE,FREQUENCY,PRES_INTAKE,TEMP_INTAKE,TEMP_MOTOR_PUMP,VIBRATION,Failure
913,18.48156863,139.6772089,78.09743492,90.33386106,133.3907011,247.8863994,3.546664882,1
914,18.64810634,119.9965507,70.32587468,80.26042774,131.3977542,253.3381165,3.732064075,1
915,21.428092,104.2220457,57.78257101,84.64908998,133.7773349,262.6424636,4.09015515,1
916,18.50215675,70.37643398,67.15084554,90.65129549,134.1717679,270.8196279,4.140487455,1
917,18.93336403,113.2167451,63.05506644,66.40204267,137.2479718,273.8775484,4.56696995,1
918,23.0658979,78.23544955,66.83301483,69.70114772,139.9609939,278.5006999,4.834967532,1
919,24.93099622,76.13424051,62.34966915,65.32149463,140.1583348,281.5240853,5.404383524,1
920,24.08444188,70.80422494,63.34746852,68.34229786,148.2366161,283.2355776,4.000863727,1
921,25.04565598,66.03585499,62.23793509,72.46074746,150.0726504,290.1980342,3.103141234,1
922,25.55492797,62.32024269,66,,152.34,295.45,2.934,1
923,26.06419996,58.12736276,66,,150.34,297.94,2.456,1
924,26.57347195,53.93448284,68,,148.34,299.203,2.89,1
925,27.08274394,49.74160291,60,,116.34,274,0.3,0
926,27.59201593,45.54872299,60,,109.34,253,0.32,0
927,28.10128792,41.35584306,64,,145.6173303,271.8319537,0.99,1
928,25.45297525,66.79849178,61.66287639,,122.7582455,268.8266723,0.97,1
929,21.08978342,61.25382278,61.27507523,,124.7793414,250.5773333,1.38,1
930,25.72411906,44.57774766,62.66974545,,129.3687165,243.1227647,1.79,1
931,18.48156863,52.70087432,63.6330173,,130.1185667,283.3199014,2.09,1
932,28.3325164,132.7559773,64.62971172,,132.7065195,276.1848839,2.19,1
933,23.40219653,121.0662261,66.92895075,,131.6749188,292.9071356,2.39,1
934,23.93493141,113.2167451,67.12742752,,133.8478554,299.5961564,3.14,1
935,29.45464398,117.4816257,68.08014215,,135.9366839,301.1227647,3.42,1
936,18.90863548,106.367233,69.99123978,,134.9470244,293,3.41,1
937,20.05006411,114.5120145,70.42010589,,130.6147798,289.3,3.44,1
938,23.66584927,88.11154431,70.51088685,,135.5338919,278.93,3.43,1
939,23.42892961,92.46363563,68.563179,,136.6572679,293.34,4.03,1
940,18.48156863,82.28617642,67.29977315,,135.2036385,289.94,4.19,1
941,22.34737808,77.9171336,69.2054902,,132.8730834,284.303,3.73,1
942,30.40488916,72.76829009,70.52452989,,131.893728,280.34,2.69,1
943,17.65201153,71.13011387,61.39342143,,105.2219112,215.234,0.73,0
944,18.93793341,124.2537224,58.79744872,86.05388872,134.6731319,186.4478802,0.433222312,0
945,18.08026902,114.9783255,59.25504935,82.48210997,151.9063767,200.11745,0.541911385,0
946,17.91546791,103.6255252,59.42780644,82.74220163,146.0249699,205.6120604,0.573954854,0
947,16.99872643,122.1220605,57.73354934,86.69572217,104.9261987,186.5819877,0.205720073,0
948,16.66606513,119.8325595,57.98492506,90.96570105,131.8698623,191.5887054,0.342998213,0
949,16.84920146,112.6620634,58.01742944,86.15005878,90.11381226,193.2242302,0.297772895,0
950,15.89950027,114.1626966,56.60175545,89.89144707,116.1422618,188.3221583,0.290282625,0
951,15.79812949,120.9508267,56.03580694,82.12616255,133.7953613,195.3010802,0.304424248,0
952,17.53900769,115.6186484,56.77414998,87.96845197,140.5245278,195.4385105,0.193426455,0
953,16.04211906,113.2999215,56.42105149,85.73940394,123.5610983,197.3680532,0.41260221,0
954,16.74675718,113.7162341,59.76158861,89.83277696,118.9191862,192.8724892,0.669730469,0
955,17.35372511,115.3560694,56.95391874,86.09597425,169.7235251,195.7076451,0.399769769,0
956,18.211642,110.1647515,56.58914997,83.56764655,120.2643363,190.3805785,0.612598193,0
957,17.09149377,99.75174777,57.82599587,81.63247488,133.3989522,196.7494897,0.511125005,0
958,18.44720526,99.43359274,57.78600541,81.3276284,124.1758824,201.3036183,0.681668403,0
959,18.36476584,103.4237471,58.94138966,81.65912332,156.3309904,212.1344175,0.851512678,0
960,19.92385049,94.36337073,62.49649931,76.63597648,162.9022007,204.6099146,0.707610749,0
961,19.25423403,84.58898491,61.12300722,77.48712027,124.4633992,242.7873049,0.857784373,0
962,18.66279468,86.19672119,62.89144103,73.09515693,124.1758824,207.4039914,1.55798355,0
963,23.67475308,57.79079475,60.50284989,67.47549717,148.073433,214.4170714,0.995796656,0
964,16.95663107,115.436968,55.6170862,86.9630262,138.1505329,201.7822448,0.209254331,0
965,18.4736182,108.7018541,56.17734246,84.84794044,142.8071665,206.7194964,0.626441112,0
966,19.30071046,87.98418285,58.64375261,77.79035765,135.4378172,208.982508,0.852348471,0
967,28.07149303,58.92526682,63.29453324,70.56071424,100.9268184,323.8148405,1.602942058,1
968,28.8287298,60.80229587,58.68179369,62.83900949,180.8420069,312.0671088,2.241779837,1
969,31.40055637,68.7747226,71.93166517,58.29871056,175.9836982,275.0068514,1.774918646,1
970,33.29884205,69.64102192,60.86633842,85.42823529,158.5800094,296.2497463,1.052760419,1
971,33.01828741,58.53369932,66.39695067,68.97852331,146.3791352,272.5606229,3.386142575,1
972,28.76650663,67.64257746,64.95929663,73.60294548,151.9027431,252.8558263,1.65135739,1
973,25.39316315,33.64405956,68.39833164,66.90363688,124.1758824,204.1968144,3.031011585,1
974,26.90983813,88.26510703,51.94684606,67.05081771,151.9632363,278.5755286,1.275348542,1
975,22.56876308,113.2167451,58.78035565,85.42823529,160.6500236,247.2878027,0.125086344,1
976,22.0954649,77.05311294,55.83548917,66.12588677,159.7529635,248.4021848,0.981378122,1
977,23.49967578,62.14350402,62.94905969,65.74119265,133.4553632,266.4552343,1.282784334,1
978,21.95305087,80.82133536,61.96156452,58.32877765,158.1025569,268.8019143,1.352371038,1
979,24.34626371,113.2167451,66.10961552,67.30645563,155.9124449,219.7853709,1.512719847,1
980,23.43303402,113.2167451,59.02352285,66.58117824,169.7952921,246.8233552,1.643568403,1
981,23.16122121,58.66465095,64.89264876,74.2055956,166.5216116,336.6711181,1.604918917,1
982,23.18079095,70.51661607,59.01938063,70.15871086,156.7325637,196.644863,2.099742295,1
983,18.48156863,38.74020443,59.2054902,65.34379615,176.7452574,290.7114999,1.396868054,1
984,26.96024807,65.75431608,67.79673804,58.28263042,183.8044309,219.0082496,1.476554314,1
985,22.86112337,113.2167451,60.86340154,65.37912323,192.2656967,295.4560627,3.357295969,1
986,25.75699765,55.5422941,65.06085485,70.96408332,140.9407937,297.0798601,1.319217212,0
987,25.40661826,113.2167451,65.75564143,61.19374068,191.5424558,213.1227647,0.723766667,0
988,19.44698663,59.34946601,63.27762547,85.42823529,159.59076,263.4115317,1.409010986,0
989,18.48156863,95.16632162,59.65458565,79.65270085,95.04312485,204.9168404,0.337663306,0
990,20.29472917,81.18338661,58.44987627,76.36405763,92.17502432,208.9279833,0.373754124,0
991,17.46840067,79.83662666,58.80407129,76.88147439,122.6324387,192.9769792,0.407736206,0
992,14.64207217,78.48986671,53.15826631,86.39889115,153.0898531,197.0259751,0.417931171,0
993,14.81574367,77.14310676,53.51246133,87.91630791,183.5472675,198.074971,0.458126136,0
994,14.98941517,75.79634681,53.86665635,89.43372467,214.0046818,199.1239669,0.498321101,0
995,15.16308667,74.44958686,54.22085137,90.95114143,214.4620962,200.1729628,0.538516066,0
996,15.33675817,73.10282691,54.57504639,92.46855819,194.9195106,201.2219587,0.578711031,0
997,15.51042967,71.75606696,54.92924141,93.98597495,192.376925,202.2709546,0.618905996,0
998,15.68410117,70.40930701,55.28343643,95.50339171,189.8343394,203.3199505,0.659100961,0
999,15.85777267,69.06254706,55.63763145,97.02080847,186.2917537,204.3689464,0.699295926,0
1000,16.03144417,67.71578711,55.99182647,98.53822523,187.7491681,205.4179423,0.739490891,0
1001,16.20511567,66.36902716,56.34602149,100.055642,184.2065825,206.4669382,0.779685856,0
1002,16.37878717,65.02226721,56.70021651,101.5730588,184.6639969,207.5159341,0.819880821,0
1003,16.55245867,63.67550726,57.05441153,103.0904755,188.1214113,208.56493,0.860075786,0
1004,18.48156863,84.21145944,56.07873071,66.11946391,182.9926786,231.9893183,2.585133027,1
1005,18.48156863,85.091421,54.6767635,73.03962016,173.7821727,254.4725907,1.590114259,1
1006,27.75462005,73.30780576,64.954728,63.81664034,175.9770631,262.2229441,1.18076652,1
1007,25.19947058,54.12989099,62.05706614,66.89993461,145.1362051,213.1227647,0.324614791,1
1008,26.90726292,55.50647938,56.81175745,62.62779343,145.2003006,228.8552335,1.701804978,1
1009,26.1332938,72.34561322,59.2054902,67.85569393,165.2221382,222.8480846,2.104001768,1
1010,26.13898428,113.2167451,58.34490485,66.66062293,128.9957716,260.8916752,1.558612611,1
1011,20.46234492,62.9503299,59.2054902,66.6153154,151.3396554,323.0605736,2.174692644,1
1012,24.29654064,63.24262159,58.50876312,66.49641002,127.8133675,247.9480303,1.368493498,1
1013,20.49730903,40.64772492,55.23326823,66.71169345,172.5512029,288.9850686,1.864804545,1
1014,25.05556608,54.10297845,63.37347246,72.65537226,157.3161233,276.4009082,2.531037071,1
1015,17.72123717,83.16305472,55.63810984,65.13490989,154.4862215,291.0983412,3.049213945,1
1016,23.78060203,49.85610737,65.52761273,67.30446792,176.7678565,272.5305379,2.423309761,1
1017,24.17420526,51.30777537,59.2054902,67.41393913,181.0623086,246.8366233,1.721194861,1
1018,29.83090275,68.74834754,64.70656955,69.37926781,108.8684719,256.9416775,2.951670359,1
1019,27.41881598,56.0496544,56.81826234,72.41505456,124.1758824,292.3616739,1.16056435,1
1020,32.38422617,36.52022554,59.2054902,64.41039785,187.15329,213.1227647,2.72641337,1
1021,26.35613486,50.6653503,60.68291725,85.42823529,156.4324046,238.8156098,1.537033717,1
1022,29.97034966,55.83368464,70.86465277,85.42823529,124.1758824,292.4208027,1.21715859,1
1023,27.81122803,59.61959558,62.40848511,66.46748282,166.4190327,220.037814,1.028452419,1
1024,15.8818075,69.66825308,62.50616657,68.5629508,128.4639785,191.8032972,0.736207704,0
1025,16.22212034,116.4511026,59.2054902,85.61324229,114.637733,194.4075041,0.76123924,0
1026,16.74763771,124.0705613,59.2054902,85.46977292,118.8838935,194.2037543,0.384285729,0
1027,16.58743597,117.8206591,58.10828173,82.52406037,130.6263897,186.9638915,0.279855071,0
1028,16.34948696,118.486685,54.70199187,93.69980778,125.0119513,187.4054276,0.359501926,0
1029,15.61076552,129.3150712,57.05780594,85.42823529,137.9026258,189.4541286,0.147577458,0
1030,18.66348263,127.8443597,56.71733659,87.4070104,91.51253286,188.5784465,0.232094509,0
1031,15.73602468,126.0803202,59.2054902,86.04132476,133.7805249,193.898919,0.348007719,0
1032,18.48156863,123.2536199,58.68345602,88.8880325,103.107946,197.7757371,0.365525034,0
1033,15.36225282,113.2167451,57.66998279,89.78387669,134.4615803,190.113412,0.462244011,0
1034,17.46080851,116.0887253,59.2054902,88.74972367,114.6050025,199.934861,0.302760594,0
1035,17.39837434,110.9049318,59.2054902,89.06825252,136.9888356,197.0354298,0.290585423,0
1036,16.71674835,113.832117,57.73176957,85.54201105,129.8446875,199.3192554,0.442997263,0
1037,17.1927061,101.6190105,57.62826369,86.87491268,131.4032509,198.9119031,0.520773055,0
1038,16.50856834,111.9874169,57.53122074,81.80581027,119.2807184,210.3786068,0.763269825,0
1039,19.36777576,97.89167664,60.22307215,80.98924784,147.0231979,214.7783021,0.584736037,0
1040,19.6854149,81.5260661,63.97956191,77.80416815,94.2722623,217.3973707,0.813911036,0
1041,15.82954335,127.9064674,56.38872906,89.08234124,100.2896427,180.4510395,0.300150619,0
1042,16.36883366,131.5319942,56.44110577,89.82846451,113.6305562,190.3491219,0.316734521,0
1043,15.99836192,124.9690989,59.25712928,91.18980711,137.6763154,189.7857603,0.723766667,0
1044,15.33196813,125.9623823,57.23014465,87.78024917,112.0639965,191.9395971,0.220767744,0
1045,15.61181586,113.2167451,57.18378481,90.21565374,124.1540471,190.1228008,0.252191805,0
1046,16.81895875,126.3698497,57.21244367,86.29179286,125.3198468,200.6655136,0.193593413,0
1047,16.87693342,120.430999,59.2054902,89.29944267,118.0123821,196.7176854,0.374140723,0
1048,17.03955328,117.5177756,58.96224006,89.67108621,133.513742,201.4400616,0.176859388,0
1049,16.41805512,113.2167451,60.37888106,88.77979955,102.8252417,208.234642,0.374330201,0
1050,16.00180113,112.1183649,57.02272724,83.8754232,117.2814162,196.7201247,0.47388773,0
1051,16.49247965,107.5360474,58.77460317,82.47248447,128.5049024,192.2283527,0.594129099,0
1052,17.1487247,109.5854284,59.04340065,85.95301045,93.09783307,216.7406078,0.575414543,0
1053,17.3479596,102.2154844,59.28967294,84.06893651,116.5838207,209.0298254,0.583348171,0
1054,20.02492279,121.5487489,57.06473568,90.17360598,113.8850657,213.1655573,0.822533381,0
1055,18.60837364,119.0363391,58.06025163,84.81105151,112.2570119,201.8156724,0.64570125,0
1056,18.78663812,113.2167451,59.35476173,87.53199501,148.544031,193.1132335,0.496639456,0
1057,18.14294397,111.5053747,58.48766457,80.35850277,145.7792427,202.2454413,0.616307608,0
1058,19.26594428,104.5553386,57.35229575,81.73108605,135.8260092,209.502953,0.525880896,0
1059,18.99801318,102.677575,59.2054902,77.50990452,141.890429,211.9442837,0.606068436,0
1060,18.60637977,86.54831252,59.5260544,74.20190821,108.4048691,213.1227647,0.663162308,0
1061,18.48156863,113.2167451,62.64661596,62.53292171,204.8764053,252.2144787,0.673875093,0
1062,21.1174715,66.70646389,63.80830441,65.07964491,142.6912918,282.7518056,2.350018271,0
1063,26.44997123,55.68255987,59.2054902,63.31242696,199.922671,221.887393,1.389360746,0
1064,23.71151073,80.87458435,59.2054902,60.55803447,151.5977857,255.3687942,0.465401761,0
1065,19.52430082,63.82087111,64.97894414,62.38418993,129.713471,257.2064958,1.80752666,0
1066,16.37620108,120.2616764,58.62744159,88.34964985,137.5681836,197.5027383,0.39656259,0
1067,17.79292385,112.7378498,59.2054902,89.88396613,89.86401713,201.6445523,0.403172038,0
1068,17.79839569,86.40630719,61.52502693,76.92134682,117.4271537,197.1355559,0.665727552,0
1069,22.26130905,80.77521521,59.03608956,72.31482821,128.1621755,240.8688664,0.2394173,0
1070,19.99642433,75.61478212,59.71338593,76.05751957,126.3803267,212.5243218,0.455063974,0
1071,27.63351811,78.63511784,65.75546104,67.40224412,156.5407016,258.8171695,0.464640674,0
1072,27.27278642,60.83668483,67.61227741,64.68702566,116.0212086,262.3710132,2.655626187,0
1073,25.84928207,73.97294976,63.85964165,69.14677653,141.3472949,209.4722639,3.247201979,0
1074,23.26889513,77.55986817,64.42860831,57.3654326,139.0651105,295.3353885,0.03135848,0
1075,26.80248977,84.30705013,65.92080147,68.84956176,152.9424233,265.8196886,0.329430216,0
1076,24.82688827,65.66114887,63.36131193,71.59466477,124.1758824,247.4309665,0.723766667,0
1077,20.4878619,46.73924118,64.74501801,66.6803837,139.410922,250.1822052,0.395960821,0
1078,18.48156863,72.04665614,50.96749042,64.01102581,143.9710508,213.1227647,1.757748533,0
1079,24.15953568,113.2167451,59.2054902,85.42823529,139.6209067,250.6127415,2.090100098,0
1080,24.25058558,80.34072347,63.88574785,63.03358427,135.8800965,209.3960883,1.179416529,0
1081,17.27578607,65.67816794,61.68627002,84.2114143,110.4648097,215.613414,0.55,0
1082,16.25759527,60.87309497,60.14614141,74.42555487,118.4267137,192,0.6,0
1083,15.59649625,60.78394436,62.77382518,73.93384037,104.6906266,197.0354298,0.58,0
1084,18.32923925,101.7386147,58.15289965,69.85140747,104.5575305,199.3192554,0.68,0
1085,18.08692599,93.54474929,60.02014814,72.69070475,105.1192061,198.9119031,0.79,0
1086,21.37538285,78.35365296,62.41186805,67.43760365,163.901586,210.3786068,1.1,1
1087,21.85000789,71.28879674,68.96635617,64.14687942,156.0590031,214.7783021,1.2,1
1088,24.07295312,71.58890156,60.62082439,66.54902879,158.4041212,217.3973707,1.9,1
1089,26.86587542,69.57105682,64.21403456,85.42823529,179.1352306,221.0484149,0.960996118,1
1090,22.38126314,64.14216487,64.16480928,85.42823529,136.4824708,223.1227647,1.561517196,1
1091,29.33362546,63.11297675,59.96743142,72.86705618,154.8120865,227.5743431,1.279091994,1
1092,23.01350943,62.54754294,62.34942558,67.95354315,153.867587,229.1322561,1.576826398,1
1093,21.49948549,61.91619434,68.97963877,61.88918895,129.7256291,231.9171323,1.589266568,1
1094,23.50485708,62.17554769,64.8230428,64.2335123,172.3770277,231.1953668,1.799615005,1
1095,21.46906158,80.01846494,59.72052062,73.35093412,193.431842,234.3101992,1.902222485,1
1096,21.62450928,67.19220919,58.99147525,70.73000864,186.7671454,235.71741,2.099460914,1
1097,25.14932661,64.09445405,64.96867678,69.65210547,171.29838,245.6537996,2.15361185,1
1098,20.48953248,65.58413175,71.36666883,66.37933009,158.1983584,253.1227647,2.33932627,1
1099,24.73879439,67.33025102,63.28268213,64.70232694,183.8523914,258.3858846,2.511748985,1
1100,27.54657641,113.2167451,66.09904319,57.42609955,182.2406587,261.1206599,2.989926854,1
1101,19.74786153,97.67024198,58.08315181,77.8743558,185.3907572,265.6061148,3.025384864,1
1102,29.79681727,113.2167451,63.62177959,85.42823529,124.9236873,267.121169,2.080827319,1
1103,28.85784038,71.63182903,61.17513165,57.14722576,131.5908614,213.9447171,0.723766667,1
1104,18.48156863,55.00891599,61.792955,67.70049331,163.5636442,259.0968251,0.723766667,1
1105,23.86730647,113.2167451,59.2054902,69.07545575,171.7742434,243.7432224,1.557839191,1
1106,16.160249,61.50101779,62.16582715,70.30845137,124.1758824,298.2322303,0.723766667,1
1107,21.60331041,67.32568406,61.69936151,71.25475083,137.4355503,259.9932604,2.536915922,1
1108,27.50578477,62.50730609,66.33739864,66.71336745,133.3171371,220.7643441,1.226796451,1
1109,31.5630664,56.93830895,60.68771627,61.80407457,165.1948688,293.6573409,0.723766667,1
1110,17.07090185,113.2167451,56.93385776,82.64679851,134.8694912,194.5692592,0.959691714,1
1111,20.44684993,74.82761443,57.08341807,73.72353568,141.5377545,214.8701326,1.394835186,1
1112,20.02787258,73.59755489,59.15512745,67.59116408,175.8996918,242.413669,1.152832338,1
1113,16.6185867,76.45137851,60.37045486,85.42823529,148.1084793,213.1227647,0.347013984,1
1114,22.45177827,70.7515424,62.84419108,73.60669778,115.9088721,259.9367456,1.641518497,1
1115,23.05432517,113.2167451,58.94841038,67.62272263,124.1758824,207.3534287,1.743490911,1
1116,25.98681355,113.2167451,56.06385744,68.70352893,124.1758824,224.4601319,1.778726779,1
1117,22.85495214,63.63468795,59.2054902,70.65769671,134.8727339,250.2925635,2.038851238,1
1118,22.75878459,71.15462867,58.81884184,70.39765745,159.3159936,285.9010374,1.636372564,1
1119,22.39054965,113.2167451,66.36197869,63.90838581,125.5809732,276.6375375,0.862550355,1
1120,22.64506593,67.43799452,60.42776745,75.7402114,127.0914921,303.7301709,1.405044517,1
1121,25.42641659,56.75012715,51.77963298,65.58685473,170.5829674,227.6880204,2.0180299,1
1122,28.32883939,73.71363413,59.41577327,63.15550501,150.2293045,206.7000099,2.072154728,1
1123,25.19148169,64.76406845,65.21439285,60.74429468,106.9228042,256.9574989,1.50172215,1
1124,19.87274963,85.78954107,64.34847066,65.88667515,169.3543241,273.0491558,1.66363448,1
1125,32.62109979,86.14921711,63.32866489,64.80769158,158.4741158,290.0936601,2.68206306,1
1126,30.82124729,50.90064997,64.29767905,65.81335449,142.5058768,213.1227647,2.114704268,1
1127,18.48156863,68.07066452,59.2054902,67.37495982,151.6784916,248.6336125,2.570439573,1
1128,17.82666684,113.2167451,65.48589452,68.58191919,153.2778052,257.5600567,2.065370952,1
1129,22,122,66,69,154,256,1.9,1
1130,19.95376033,66.39720783,53.42083104,70.34552817,193.288604,243.1900949,0.876604476,0
1131,27.95196634,97.25309598,57.16445801,66.07168865,165.3250246,279.5902557,0.48712022,0
1132,21.99364696,48.63982916,56.50145837,61.87959388,125.9033385,229.0804813,0.723766667,0
1133,25.44664232,65.82717498,56.13122507,69.91225966,153.5058755,277.4265248,2.084536186,0
1134,18.48156863,115.4374646,56.12696296,85.42823529,124.1758824,213.1227647,0.723766667,0
1135,18.48156863,116.4256488,57.92537996,85.55482326,124.1758824,196.3029686,0.461363087,0
1136,19.43113649,102.9870153,59.15373458,79.76731914,119.54081,215.4440436,0.420771735,0
1137,19.76102764,106.0599813,59.95135772,78.37923919,117.3588345,203.1164907,0.707299388,0
1138,17.52136246,113.2167451,57.06850082,81.78730331,138.0344489,201.337347,0.503722613,0
1139,17.98266396,78.4435084,59.92996689,75.66233862,126.4451113,214.1631809,0.66501377,0
1140,17.89326229,94.59455564,56.59503088,73.46164257,107.5486575,244.8058734,0.803138776,0
1141,21.0361087,88.78479232,57.92775302,70.72637803,126.2561311,216.1968429,0.820859563,0
1142,20.89695512,81.2560524,58.23240649,85.42823529,137.9440765,233.8395945,0.716264868,0
1143,22.39967853,74.76156252,56.49517172,66.66883608,177.2249196,262.1213285,0.812147729,0
1144,26.9776012,63.68334744,51.75432303,61.33140081,131.7190067,247.5883825,0.81044161,0
1145,26.95883208,71.92263059,57.50759152,85.42823529,143.2715395,260.1369789,0.817668089,0
1146,23.84379158,71.17452181,59.76096216,60.22079244,165.6713645,246.0070338,0.840140411,0
1147,22.03437793,59.78469156,60.84698553,67.04512503,120.0634365,200.5423089,0.806828148,0
1148,29.29442207,78.13725514,59.63599016,66.5961239,128.1175603,256.9097611,0.830587605,0
1149,25.19043243,71.86485649,68.15251332,69.39407555,124.1758824,228.4902929,0.85709702,0
1150,16.05418148,110.6286333,59.2054902,85.42823529,124.1758824,193.5230983,0.171534765,0
1151,18.48156863,125.5955968,59.15170142,84.83573996,106.6288601,195.8912344,0.420213094,0
1152,15.65708486,119.9138708,55.24258498,86.9099105,117.4245695,191.3453451,0.374234046,0
1153,16.13301377,122.3963322,57.72620178,91.83818124,153.877121,193.7227445,0.197197045,0
1154,17.24141647,122.0202116,57.96723859,85.14782659,124.939101,184.797729,0.314395718,0
1155,17.09486797,117.9928184,56.3618551,89.16373205,108.5249811,187.5310774,0.415874963,0
1156,18.394269,125.4362843,57.38246067,89.166718,128.8802532,198.5522077,0.355360491,0
1157,15.93027655,119.5016385,58.72312355,86.59159782,126.9524547,191.0214303,0.424076574,0
1158,21.71330467,72.2318292,69.29817248,72.89502072,157.4540994,211.7114608,1.280358768,1
1159,20.13313884,73.7408352,68.64434216,72.26986396,158.4158562,227.2643203,1.278777591,1
1160,20.88238462,73.79418063,68.04965749,71.42823529,158.5351779,228.7431542,1.276398089,1
1161,20.72049303,73.43908547,68.41941894,70.44388182,159.2428935,230.1086732,1.2640634,1
1162,20.9275709,73.22426819,68.45524782,69.55219605,159.8332763,230.4454229,1.235016362,1
1163,20.1732235,70.86985003,69.36099378,69.23596226,158.7591731,230.6253703,1.391037152,1
